DATE,closeIndex,GDP,GNI,unemployment_rate,PPI,CPI,M2,CCI,PMI,ICI,CA,inde_tur_Vol,CHG,indexMarketValue,PEValue,PB,ROE,turnoverRate,upNum,downNum,equalNum,divYield,H_totalTurnoverValue,H_avgPe,H_avgDivYield,HS_marketValue,HS_turnoverVol,HS_turnoverValue
2022-06-30,3398.6161,,,,6.4,,2579500.0,,52.8,3.6,-0.233246464,38124317800.0,37.0984,49542100000000.0,11.71,1.28,0.10348,0.0116,1132.0,654.0,107.0,0.02237,3164184.0,,,49394400000000.0,,650783000000.0
2022-07-31,3253.2382,,,1.8,,,2565500.0,,,3.0,,30733104700.0,-29.3376,47438100000000.0,11.18,1.23,0.11221,0.0096,552.0,1317.0,50.0,0.02789,,,,47705500000000.0,,605313000000.0
2022-08-31,3202.1378,,,,4.2,,2578500.0,,50.6,,,34440882900.0,-25.0825,47138400000000.0,10.79,1.21,0.10503,0.0103,302.0,1617.0,21.0,0.02816,2125014.0,,,47361300000000.0,,571322000000.0
2022-09-30,3024.3905,,,,2.3,,2631500.0,,49.3,-1.9,2.906016022,20411533600.0,-16.8141,44913300000000.0,10.26,1.15,0.1138,0.0059,553.0,1308.0,96.0,0.03012,1950314.0,,,45018000000000.0,,321319000000.0
2022-10-31,2893.4829,,,2.3,0.9,,2616500.0,,49.4,,,30199420300.0,-22.4428,42682700000000.0,9.68,1.08,0.10814,0.0103,1166.0,759.0,50.0,0.03112,2091901.0,,,43384700000000.0,,487390000000.0
2022-11-30,3151.3353,,,,-1.3,,2638500.0,,49.3,0.7,,37271832100.0,1.5875,46794400000000.0,10.59,1.18,0.10307,0.0097,780.0,1114.0,96.0,0.02838,3087882.0,,,47128500000000.0,,528126000000.0
2022-12-31,3089.2579,,,,-1.3,,2680500.0,,,,4.486810105,21754534400.0,15.5563,46196100000000.0,9.95,1.16,0.10806,0.006,1361.0,577.0,71.0,0.02987,,,,46378700000000.0,,354630000000.0
2023-01-31,3255.6692,,,2.3,-0.7,,,,52.5,,,30016295700.0,-13.6488,50474000000000.0,10.55,1.23,0.10794,0.0086,1106.0,838.0,79.0,0.02746,2519288.0,,,49068400000000.0,,526663000000.0
2023-02-28,3279.6053,,,,-0.8,,2742500.0,,,3.0,,25162503200.0,21.5709,50906000000000.0,10.65,1.25,0.10288,0.0071,1506.0,466.0,58.0,0.0272,2367628.0,,,49595900000000.0,,440412000000.0
2023-03-31,3272.8602,,,,-1.4,,2814894.8,,51.2,2.5,7.811694209,28361374600.0,11.6117,51455500000000.0,11.34,1.24,0.10156,0.0087,1332.0,621.0,94.0,0.027,2910154.0,,,49744300000000.0,,558267000000.0
2023-04-30,3323.2746,,4440.0,5.4,-2.5,,2812174.8,,,2.9,,40155478500.0,37.3902,53978500000000.0,11.51,1.26,0.10102,0.0113,1543.0,476.0,44.0,0.02673,,,,50848600000000.0,,602862000000.0
2023-05-31,3204.5644,,,,-3.6,,,,50.5,-2.8,,29457333800.0,-19.6489,52062000000000.0,11.2,1.2,0.09872,0.0085,694.0,1304.0,71.0,0.02764,2121889.0,,,49296700000000.0,,554805000000.0
2023-06-30,3202.0623,,,,-4.6,,2875736.6,,51.2,-2.5,2.105702212,26537987300.0,19.6811,52169700000000.0,11.21,1.2,0.0988,0.0079,1554.0,457.0,55.0,0.02813,2095129.0,,,49339600000000.0,,560526000000.0
2023-07-31,3291.0398,,,6.4,-5.4,,2861667.2,,,-0.8,,45903099400.0,15.1141,53834700000000.0,11.56,1.23,0.09877,0.011,1444.0,592.0,49.0,0.02552,2045965.0,,,50680300000000.0,,594607000000.0
2023-08-31,3119.8764,,,,-4.4,,2872740.6,,,,,31344824200.0,-17.2611,51313600000000.0,11.33,1.18,0.09596,0.0078,635.0,1399.0,70.0,0.02651,2341618.0,,,48324100000000.0,,467755000000.0
2023-09-30,3110.4753,,,,,,2907647.2,,,1.3,8.191810605,23632998100.0,3.1597,51457100000000.0,11.35,1.19,0.09593,0.0064,1451.0,570.0,97.0,0.02628,,,,48167400000000.0,,429174000000.0
2023-10-31,3018.7706,,,6.0,-2.5,,,,,0.5,,31985996700.0,-2.7828,49984400000000.0,10.67,1.13,0.09317,0.0089,864.0,1179.0,90.0,0.02706,1575771.0,,,46797300000000.0,,533104000000.0
2023-11-30,3029.6727,,,,-2.6,,2879431.9,,,0.4,,28294535700.0,7.9853,50010900000000.0,11.13,1.13,0.09311,0.0075,741.0,1304.0,95.0,0.02705,2102126.0,,,47046900000000.0,,447436000000.0
2023-12-31,2974.9348,,,,,,2933417.2,,,0.2,6.79080407,29067268700.0,20.2313,49735000000000.0,11.06,1.12,0.09304,0.0081,1657.0,418.0,80.0,0.02676,,,,46312700000000.0,,474150000000.0
2024-01-31,2788.5482,,,,,,,,51.1,,,37710396500.0,-41.9784,48107470682558.0,10.7,1.07,0.09304,0.0088,179.0,1963.0,19.0,0.02996,2126731.0,,,43312791000000.0,,403224150834.27
2024-02-29,3015.1712,,,,-2.5,,,,,,,40969637400.0,57.3188,51636448343293.0,11.47,1.15,0.09305,0.0103,2108.0,48.0,11.0,0.02787,1709919.0,,,46855864000000.0,,600043828318.44
2024-03-31,3041.1669,,,,,,3059433.6,,50.8,,,33482278500.0,30.5033,52457146075619.0,11.62,1.15,0.09192,0.0082,1591.0,540.0,47.0,0.02755,,,,47302285000000.0,,494303807436.21
2024-04-30,3104.8245,,,5.0,-2.8,,3041572.3,89.1333,53.0,-7.5,,44021321300.0,-8.2187,54250459659515.0,12.17,1.14,0.08808,0.0106,793.0,1328.0,73.0,0.02691,2245692.0,,,48287191000000.0,,557800751397.94
2024-05-31,3086.8134,,,,,,3023581.0,,,,,27607281600.0,-4.8644,54099692433423.0,12.14,1.14,0.08799,0.0067,1253.0,822.0,122.0,0.02638,2936129.0,,,48011934000000.0,,414445997447.3
2024-06-30,2967.4028,,,,-1.4,,,,,,1.7286002745,31520143200.0,21.5504,53004902185016.0,11.88,1.11,0.08806,0.0072,1244.0,863.0,83.0,0.02871,,,,46149975000000.0,,390078808195.08
2024-07-31,2938.7493,,,4.6,-0.8,,,,,-0.2,,41272341700.0,59.4497,52327705388382.0,11.72,1.1,0.08809,0.0097,2077.0,119.0,15.0,0.02781,2169719.0,,,45733258000000.0,,485027792180.34
2024-08-31,2842.2142,,,,-0.8,,,,,,,39751697500.0,19.1082,51026828600976.0,11.27,1.07,0.08926,0.0092,1890.0,294.0,39.0,0.02882,,,,44236033000000.0,,492745828554.63
2024-09-30,3336.4974,,,,-1.8,,,,53.0,,2.3156812679,110233791700.0,248.9688,58698746196084.0,13.04,1.25,0.08885,0.0238,2226.0,0.0,4.0,0.0253,3214892.0,,,51954413000000.0,,1425979640830.74
2024-10-31,3279.8244,,,4.7,,,,,50.1,,,78464909400.0,13.5866,56430870210984.0,12.21,1.2,0.08969,0.018,1519.0,662.0,51.0,0.02645,,,,51145911000000.0,,1353782027893.15
